805,13,4,1298225437
805,16,4,1322336285
805,18,4,1298064418
805,19,4,1296086616
805,20,2,1320760188
805,21,4,1319368914
805,22,4,1322811499
805,23,3,1314755394
805,24,2,1315481608
805,25,4,1317471942
805,26,3,1311888269
805,27,5,1302179339
971,4,4,1312629771
971,5,5,1307846979
971,6,5,1316562665
971,9,5,1321589317
971,17,5,1318340896
971,20,3,1322377480
971,24,3,1298666296
971,26,5,1312633498
799,1,4,1318382651
799,5,5,1315122758
799,6,4,1300409442
799,12,4,1323736803
799,17,4,1301115891
799,23,5,1299379441
799,26,5,1324256896
697,6,3,1299888023
697,8,5,1295235182
697,10,5,1309187545
697,11,4,1309846170
697,15,3,1323598414
697,17,4,1317822020
697,18,4,1301535723
697,21,2,1316691721
697,26,5,1315534836
554,1,5,1321296979
554,5,5,1297620540
554,9,5,1302283675
554,12,5,1318137768
554,17,5,1300120032
554,20,5,1310468207
554,23,5,1324367632
554,24,4,1312397560
554,25,4,1296428627
554,26,5,1317648460
13,1,5,1300889341
13,2,5,1316519827
13,3,5,1294832009
13,5,5,1300608588
13,6,5,1297933006
13,8,5,1308043609
13,20,5,1317745056
13,23,5,1294742733
13,24,5,1315267639
339,4,4,1318203921
339,5,5,1325100751
339,6,4,1317758625
339,7,5,1321140304
339,8,5,1305652735
339,9,5,1315148498
339,10,4,1314128650
339,12,3,1306485936
339,17,2,1323555509
339,20,1,1307821206
339,22,3,1296673308
339,23,3,1295056543
338,1,5,1312543638
338,3,4,1302106393
338,6,3,1321904539
338,8,5,1303291667
338,14,5,1315390012
338,20,4,1314385889
338,23,5,1313980748
338,24,5,1304128354
338,26,5,1314028503
359,5,5,1319287214
359,6,5,1297969655
359,12,4,1319859005
359,14,2,1310043264
359,17,5,1310864090
179,1,1,1324274929
179,3,5,1312296196
179,4,3,1303232410
179,8,5,1321296781
179,12,4,1313853888
179,13,4,1313538167
179,14,5,1310240395
179,23,5,1307867459
179,25,1,1310047425
179,26,5,1310975529
179,27,3,1313559146
179,1,3,1313425755
179,3,5,1297203535
179,4,4,1320955373
179,6,4,1316730819
179,8,4,1304240893
179,14,5,1324112136
179,19,4,1314162788
179,20,1,1305138119
179,23,4,1323216844
179,26,5,1313499213
179,27,3,1314118626
705,1,4,1304839737
705,2,5,1302380985
705,3,3,1300621121
705,4,5,1300320795
705,5,5,1322207129
705,6,1,1302108000
705,7,1,1316641877
705,8,1,1313236695
705,9,5,1321295319
705,10,5,1301296317
705,11,3,1314416205
705,12,4,1320987023
705,13,5,1309950152
705,14,5,1317527157
705,15,5,1299130055
705,16,5,1315570286
705,17,4,1300222555
705,18,2,1298008966
705,19,2,1299070526
705,20,1,1306310096
705,21,3,1299123168
705,22,1,1308584202
705,23,5,1311933035
705,24,5,1311181410
705,25,5,1306025639
705,26,5,1302459376
705,27,5,1325174465
913,1,4,1324947953
913,4,5,1294170010
913,5,5,1313966054
913,6,5,1323764956
913,9,4,1315029196
913,12,3,1313549320
913,20,2,1317625543
913,22,4,1304715833
913,24,3,1299244993
913,27,3,1308890275
