831,3,5,1297604799
831,4,5,1317644905
831,8,3,1314055197
831,9,5,1310738194
831,10,4,1298214496
831,15,4,1323629556
831,17,5,1307632285
831,20,5,1298687234
831,24,5,1318426843
831,27,5,1316646416
236,3,2,1310756346
236,5,5,1316099648
236,6,5,1303537641
236,7,5,1315236657
236,8,5,1294906310
236,9,4,1297896737
236,12,5,1306473351
236,16,4,1301704851
236,17,4,1295977601
236,18,4,1308251204
236,20,5,1301778641
236,23,4,1295877953
236,26,5,1300511315
236,27,3,1319944942
445,1,1,1309061956
445,2,3,1303797408
445,3,5,1299286547
445,4,3,1323573493
445,5,3,1307286612
445,6,5,1301152577
445,7,2,1301869217
445,8,3,1309783329
445,9,5,1312631618
445,10,2,1300429709
445,11,4,1315276276
445,12,3,1322688210
445,13,5,1296688624
445,14,5,1321005944
445,15,4,1317728472
445,16,2,1323176308
445,17,5,1294939477
445,18,5,1309819979
445,19,4,1295102872
445,20,5,1309793695
445,21,4,1317440262
445,22,5,1293966392
445,23,3,1301934762
445,24,3,1307114985
445,25,4,1301158950
445,26,5,1309943196
445,27,5,1312165146
437,1,5,1307735848
437,5,4,1294595975
437,7,4,1309573809
437,12,3,1321768634
437,16,4,1316543962
437,20,4,1296526436
437,23,4,1315071376
437,27,5,1314026948
705,1,5,1296481888
705,2,5,1315047080
705,3,5,1314751393
705,4,5,1297438830
705,5,5,1298926197
705,6,2,1302521130
705,8,1,1299018813
705,9,5,1314967932
705,10,5,1299090244
705,11,2,1301576249
705,12,5,1311035888
705,13,5,1303501221
705,14,4,1325111453
705,15,5,1311188438
705,20,1,1300921144
705,21,5,1297101118
705,23,3,1314972140
705,24,3,1300819048
705,25,5,1309085845
705,26,5,1306875053
705,27,4,1294687002
952,1,5,1304799680
952,4,4,1313155372
952,6,4,1319224384
952,9,5,1301978556
952,12,5,1314761934
952,13,2,1312465192
952,22,5,1308151430
952,23,3,1318384039
952,24,3,1310574777
952,26,4,1324981523
938,3,2,1307215455
938,5,5,1295890482
938,6,5,1317805077
938,9,5,1316546050
938,17,3,1299999959
938,18,5,1294689308
938,19,4,1309774258
938,20,4,1322435423
938,21,4,1315069800
938,22,4,1311926738
938,23,4,1309323891
938,24,3,1308789101
938,25,4,1298893968
938,26,5,1296849181
938,27,5,1315210915
904,1,3,1313212486
904,5,4,1296983582
904,8,4,1299959279
904,15,5,1315975779
904,23,5,1322364025
904,24,5,1304369413
904,26,2,1325266712
953,3,4,1298628679
953,4,4,1296558532
953,5,4,1319140740
953,6,3,1294497783
953,7,4,1303648808
953,8,5,1302224459
953,10,5,1302209028
953,13,5,1298778003
953,14,5,1304382814
953,15,5,1300594604
953,19,4,1310282269
953,22,4,1313684430
953,23,5,1304053280
953,24,5,1323475892
953,25,5,1313170374
953,26,5,1298639824
805,1,4,1309294142
805,2,5,1320176181
805,3,5,1318807238
805,4,4,1300266105
805,5,5,1302134552
805,6,4,1316302530
805,8,5,1299020617
805,9,5,1323987648
805,11,4,1320415223
805,12,4,1299242547
805,13,4,1313517635
805,16,4,1322562944
805,18,4,1298647248
805,19,4,1297566571
805,20,2,1294075583
805,21,4,1320294353
805,22,4,1313644280
805,23,3,1311263904
805,24,2,1315673252
805,25,4,1307346900
805,26,3,1299238777
805,27,5,1320827272
971,4,4,1303992863
971,5,5,1318693448
971,6,5,1308387304
971,9,5,1324012092
971,17,5,1305425352
971,20,3,1323009073
971,24,3,1300419861
971,26,5,1319201615
799,1,4,1323245532
799,5,5,1301606092
799,6,4,1325029699
799,12,4,1321809790
799,17,4,1306391131
799,23,5,1301809832
799,26,5,1311685285
697,6,3,1320737121
697,8,5,1294708368
697,10,5,1297888218
697,11,4,1314560457
697,15,3,1307638344
697,17,4,1310906291
697,18,4,1305012284
697,21,2,1321046237
697,26,5,1315914440
554,1,5,1316728595
554,5,5,1309759028
554,9,5,1294922307
554,12,5,1307858268
554,17,5,1302845269
554,20,5,1320210936
554,23,5,1315592899
554,24,4,1300067987
554,25,4,1296269093
554,26,5,1314469948
13,1,5,1313115147
13,2,5,1304817392
13,3,5,1301338088
13,5,5,1296529219
13,6,5,1308261925
13,8,5,1322426214
13,20,5,1323544656
13,23,5,1317291764
13,24,5,1304621031
339,4,4,1311507780
339,5,5,1313058181
339,6,4,1306669208
339,7,5,1310522823
339,8,5,1298521838
339,9,5,1311837279
339,10,4,1310035974
339,12,3,1303337411
339,17,2,1295651139
339,20,1,1299130633
339,22,3,1303015815
339,23,3,1304178340
338,1,5,1320511894
338,3,4,1317617133
338,6,3,1318459537
338,8,5,1321904817
338,14,5,1298231925
338,20,4,1316239478
338,23,5,1317726202
338,24,5,1301518029
338,26,5,1318100753
359,5,5,1301604423
359,6,5,1312080044
359,12,4,1298491732
359,14,2,1298257937
359,17,5,1323484618
179,1,1,1300629725
179,3,5,1298187105
179,4,3,1305084197
179,8,5,1296311527
179,12,4,1313413008
179,13,4,1312044399
179,14,5,1297542753
179,23,5,1309384995
179,25,1,1300916050
179,26,5,1311532696
179,27,3,1303423948
179,1,3,1325285239
179,3,5,1323912972
179,4,4,1303520836
179,6,4,1297883275
179,8,4,1312169090
179,14,5,1296002405
179,19,4,1299052312
179,20,1,1299022895
179,23,4,1300338771
179,26,5,1305254956
179,27,3,1308719662
705,1,4,1313731954
705,2,5,1312301649
705,3,3,1312375573
705,4,5,1319500491
705,5,5,1298096183
705,6,1,1311284099
705,7,1,1307864503
705,8,1,1314209482
705,9,5,1306385144
705,10,5,1313523613
705,11,3,1301814823
705,12,4,1309945059
705,13,5,1295353705
705,14,5,1311137494
705,15,5,1315583547
705,16,5,1317190089
705,17,4,1325389380
705,18,2,1303880898
705,19,2,1323098892
705,20,1,1304409220
705,21,3,1325373452
705,22,1,1307612650
705,23,5,1321241593
705,24,5,1310818523
705,25,5,1302133423
705,26,5,1319405700
705,27,5,1307433855
913,1,4,1314187525
913,4,5,1299879499
913,5,5,1303920615
913,6,5,1320547124
913,9,4,1325135055
913,12,3,1308208458
913,20,2,1304578813
913,22,4,1304462199
913,24,3,1318100401
913,27,3,1304118291
